"season","id"
20082009,281019004
20082009,281019025
20082009,281020001
20082009,281020013
20082009,281020010
20082009,281020008
20082009,281021002
20082009,281021021
20082009,281021029
20082009,281021020
20082009,281021003
20082009,281022011
20082009,281022014
20082009,281022015
20082009,281022019
20082009,281022004
20082009,281023001
20082009,281023012
20082009,281023016
20082009,281023027
20082009,281023030
20082009,281023017
20082009,281023024
20082009,281024011
20082009,281024014
20082009,281024029
20082009,281024005
20082009,281024026
20082009,281024019
20082009,281025015
20082009,281025001
20082009,281025010
20082009,281025012
20082009,281025013
20082009,281025021
20082009,281025020
20082009,281025009
20082009,281025027
20082009,281025030
20082009,281025004
20082009,281025019
20082009,281025017
20082009,281025022
20082009,281025024
20082009,281027002
20082009,281027012
20082009,281027029
20082009,281027030
20082009,281027006
20082009,281027008
20082009,281028023
20082009,281028028
20082009,281028010
20082009,281028021
20082009,281028003
20082009,281028022
20082009,281028018
20082009,281029011
20082009,281029009
20082009,281029025
20082009,281030002
20082009,281030013
20082009,281030015
20082009,281030026
20082009,281030027
20082009,281030030
20082009,281030019
20082009,281030003
20082009,281030017
20082009,281030024
20082009,281030008
20082009,281030018
20082009,281031004
20082009,281031025
20082009,281101007
20082009,281101001
20082009,281101002
20082009,281101011
20082009,281101012
20082009,281101021
20082009,281101029
20082009,281101020
20082009,281101027
20082009,281101019
20082009,281101008
20082009,281101024
20082009,281102015
20082009,281102007
20082009,281102028
20082009,281102017
20082009,281102025
20082009,281102022
20082009,281103011
20082009,281103012
20082009,281103004
20082009,281104013
20082009,281104014
20082009,281104021
20082009,281104003
20082009,281104022
20082009,281104008
20082009,281104018
20082009,281105011
20082009,281105029
20082009,281105025
20082009,281106001
20082009,281106013
20082009,281106016
20082009,281106023
20082009,281106028
20082009,281106014
20082009,281106017
20082009,281106003
20082009,281106022
20082009,281106008
20082009,281106018
20082009,281107007
20082009,281107029
20082009,281107002
20082009,281107025
20082009,281108001
20082009,281108005
20082009,281108012
20082009,281108015
20082009,281108021
20082009,281108023
20082009,281108029
20082009,281108017
20082009,281108024
20082009,281108018
20082009,281108022
20082009,281108008
20082009,281109007
20082009,281109004
20082009,281109011
20082009,281109024
20082009,281109025
20082009,281110013
20082009,281110023
20082009,281111012
20082009,281111005
20082009,281111010
20082009,281111003
20082009,281111008
20082009,281111018
20082009,281112002
20082009,281112007
20082009,281112011
20082009,281112029
20082009,281112026
20082009,281112004
20082009,281112022
20082009,281113001
20082009,281113014
20082009,281113016
20082009,281113020
20082009,281113030
20082009,281113009
20082009,281113006
20082009,281113018
20082009,281114023
20082009,281114002
20082009,281114026
20082009,281114028
20082009,281114004
20082009,281114025
20082009,281115010
20082009,281115011
20082009,281115012
20082009,281115013
20082009,281115022
20082009,281115016
20082009,281115030
20082009,281115024
20082009,281115006
20082009,281115008
20082009,281116007
20082009,281116019
20082009,281116004
20082009,281116015
20082009,281116025
20082009,281117012
20082009,281117013
20082009,281117005
20082009,281117021
20082009,281117027
20082009,281118007
20082009,281118016
20082009,281118029
20082009,281118020
20082009,281118003
20082009,281118024
20082009,281119001
20082009,281119013
20082009,281119025
20082009,281120011
20082009,281120028
20082009,281120014
20082009,281120030
20082009,281120009
20082009,281120006
20082009,281120017
20082009,281120008
20082009,281121001
20082009,281121007
20082009,281121011
20082009,281121002
20082009,281121020
20082009,281121019
20082009,281122016
20082009,281122014
20082009,281122002
20082009,281122015
20082009,281122021
20082009,281122028
20082009,281122010
20082009,281122009
20082009,281122030
20082009,281122003
20082009,281122008
20082009,281122018
20082009,281123007
20082009,281123020
20082009,281124013
20082009,281124015
20082009,281124010
20082009,281124026
20082009,281124030
20082009,281124022
20082009,281124025
20082009,281125027
20082009,281125021
20082009,281125003
20082009,281126002
20082009,281126007
20082009,281126012
20082009,281126023
20082009,281126029
20082009,281126005
20082009,281126020
20082009,281126026
20082009,281126030
20082009,281126017
20082009,281126006
20082009,281126018
20082009,281127014
20082009,281127022
20082009,281128001
20082009,281128015
20082009,281128030
20082009,281128024
20082009,281128025
20082009,281128023
20082009,281128002
20082009,281128005
20082009,281128026
20082009,281128028
20082009,281128009
20082009,281129019
20082009,281129008
20082009,281129001
20082009,281129010
20082009,281129012
20082009,281129021
20082009,281129029
20082009,281129016
20082009,281129027
20082009,281129017
20082009,281129024
20082009,281129003
20082009,281130013
20082009,281130028
20082009,281130009
20082009,281130007
20082009,281201002
20082009,281201029
20082009,281201005
20082009,281201030
20082009,281201008
20082009,281202015
20082009,281202023
20082009,281202010
20082009,281202003
20082009,281202024
20082009,281202018
20082009,281203013
20082009,281203014
20082009,281203030
20082009,281203004
20082009,281203006
20082009,281204007
20082009,281204010
20082009,281204015
20082009,281204023
20082009,281204005
20082009,281204020
20082009,281204026
20082009,281204027
20082009,281204024
20082009,281204018
20082009,281205019
20082009,281205030
20082009,281205009
20082009,281205008
20082009,281206014
20082009,281206005
20082009,281206007
20082009,281206010
20082009,281206012
20082009,281206021
20082009,281206026
20082009,281206020
20082009,281206027
20082009,281206019
20082009,281206018
20082009,281206008
20082009,281207007
20082009,281207004
20082009,281207013
20082009,281207017
20082009,281207025
20082009,281208001
20082009,281208014
20082009,281208016
20082009,281208021
20082009,281208019
20082009,281209015
